id,title,tagline,release_date,genres,belongs_to_collection,original_language,budget_musd,revenue_musd,production_companies,production_countries,vote_count,vote_average,popularity,runtime,overview,spoken_languages,poster_path,cast,cast_size,crew_size,director
172868,Madagascar Skin,,1995-01-26,,,en,,,,,0.0,,0.580724,96.0,"This is the story of Harry and Flint, an unlikely couple. Harry is a shy young gay man who can't seem to fit into his local bar scene. Flint is a crusty, older, and seemingly straight man with a questionable background. They meet on a gorgeous coastline, and evolve from distrust to deep love.",,<img src='http://image.tmdb.org/t/p/w185//wkoUQG4BOqn94KCk3cHfoHDjp7l.jpg' style='height:100px;'>,Bernard Hill|John Hannah,2,2,Chris Newby
85328,The Pompatus of Love,Woman are a mystery,1996-07-26,Comedy|Romance|Drama,,en,,,BMG Independents,United States of America|France,2.0,5.3,0.537795,99.0,"Four guys sit around drinking beer and talking, trying to figure out the meaning of ""the pompatus of love"" (from the Steve Miller song ""Joker"") and analyzing their relationships with women.",English,<img src='http://image.tmdb.org/t/p/w185//i94UXzKj8OF1hUyXlT4BHvfgJZI.jpg' style='height:100px;'>,Adrian Pasdar|Jon Cryer|Tim Guinee|Adam Oliensis|Mia Sara|Paige Turco|Arabella Field|Dana Wheeler-Nicholson|Kristin Scott Thomas|John Hoyt|Charlie Murphy|Helen Haft|John Norman Thomas|Lianna Pai|Kristen Wilson,15,4,Richard Schenkman
124632,Small Wonders,"When funding for the arts was cut, these kids and one great teacher decided to pull their own strings.",1995-01-01,Documentary|Family,,en,,,,,0.0,,0.00264,77.0,"A dedicated music teacher in East Harlem instructs a gaggle of underprivileged children in the art of the violin. In the climax, they play Carnegie Hall with some of the world's foremost fiddlers.",,<img src='http://image.tmdb.org/t/p/w185//gXXkwDyEZIjsms2oFuw35q2DRyN.jpg' style='height:100px;'>,,0,1,Allan Miller
11076,Fly Away Home,,1996-09-13,Action|Adventure|Drama|Family,,en,,,Columbia Pictures|Sandollar Productions,United States of America,114.0,6.6,5.5111550000000005,107.0,"Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest is torn down. The eggs hatch and Amy becomes ""Mama Goose"". When Winter comes, Amy, and her dad must find a way to lead the birds South...",English,<img src='http://image.tmdb.org/t/p/w185//mJIV7svrWxLcFbPylTt4nsHtzWV.jpg' style='height:100px;'>,Jeff Daniels|Anna Paquin|Dana Delany|Terry Kinney|Holter Graham|Jeremy Ratchford|Michael J. Reynolds,7,7,Carroll Ballard
63945,Bliss,Love is only the beginning.,1997-04-14,Drama|Romance,,en,,0.294064,Triumph Films|Pacific Motion Pictures Corporation|Stewart Pictures,Canada|United States of America,6.0,4.8,1.262649,103.0,Joseph and Maria are married for six months and Maria still has never had an orgasm with her husband. They begin to visit mysterious doctor Baltazar who teaches them how to reach ecstasy in sex.,English,<img src='http://image.tmdb.org/t/p/w185//zGdGINvf9oSysprbWnu85dIM7rc.jpg' style='height:100px;'>,Craig Sheffer|Sheryl Lee|Terence Stamp|Casey Siemaszko|Spalding Gray|Leigh Taylor-Young|Lois Chiles|Blu Mankuma|Ken Camroux|Pamela Perry|Eli Gabay|Molly Parker|Hiro Kanagawa|Merrilyn Gann|Gillian Barber,15,11,Lance Young
58985,Grace of My Heart,For years her songs brought fame to other people. Then she found her own voice.,1996-09-13,Drama|Comedy|Music,,en,,,Universal Pictures|Cappa Productions|Gramercy Pictures (II),United States of America,15.0,6.5,9.364417999999999,116.0,"An aspiring singer, Denise Waverly/Edna Buxton, sacrifices her own singing career to write hit songs that launch the careers of other singers. The film follows her life from her first break, through the pain of rejection from the recording industry and a bad marriage, to her final triumph in realizing her dream to record her own hit album.",English,<img src='http://image.tmdb.org/t/p/w185//fkgVjmbN9VdBxguNi6tz6lb3sDu.jpg' style='height:100px;'>,Illeana Douglas|John Turturro|Eric Stoltz|Matt Dillon|Bridget Fonda|Christina Pickles|Jennifer Leigh Warren|Richard Schiff|Tracy Vilar|Bruce Davison|Patsy Kensit|Lucinda Jenney|J. Mascis|Shawn Colvin|Chris Isaak|Jill Sobule,16,11,Allison Anders
890,Brother of Sleep,,1995-09-08,Drama,,de,,,Dor Film Produktionsgesellschaft GmbH|Kuchenreuther Filmproduktion GmbH,Austria|Germany,6.0,6.8,0.751733,127.0,"Schlafes Bruder tells the story a few exceptionally talented individuals who grew up in a remote mountain town in the Alps. The film, based on an internationally successful novel by Robert Schneider of the same name, depicts the slow withering of their unique skills.",Deutsch,<img src='http://image.tmdb.org/t/p/w185//wjvaafRCIGKLTJYm45oWgB494gJ.jpg' style='height:100px;'>,André Eisermann|Dana Vávrová|Ben Becker|Jochen Nickel|Jürgen Schornagel|Paulus Manker|Michaela Rosen|Peter Franke|Detlef Bothe|Michael Mendl|Eva Mattes|Angelika Bartsch,12,17,Joseph Vilsmaier
10861,Maximum Risk,The Other Side of Safety.,1996-09-13,Action|Adventure|Thriller,,en,25.0,51.702483,Columbia Pictures,United States of America,104.0,5.3,7.3701630000000025,100.0,"A policeman takes his twin brother's place and inherits his problems and a beautiful girlfriend. He is forced to kickbox his way from France to the U.S. and back while playing footsie with the FBI and Russian mafia. Not just muscles with a badge, the policeman must find the answers to some tough questions, none harder than what the heck is an accordian player doing in a sauna.",English,<img src='http://image.tmdb.org/t/p/w185//18HVWwyLihWJPzGpSVl3omRRMyL.jpg' style='height:100px;'>,Jean-Claude Van Damme|Natasha Henstridge|Jean-Hugues Anglade|Zach Grenier|Paul Ben-Victor|Frank Senger|Dan Moran|Donald Burda|Stefanos Miltsakakis|Frank Van Keeken|David Hemblen|Rob Kaman|Herb Lovelle|Albert Schultz|Branko Racki|Kamel Krifa|Brian Jagersky|Irene Pauzer|Carlo Rota|Joe Pingue|Hugh Thompson|Gloria Slade|Jackie Richardson|Ed Sahely|Dan Duran|Raymond Accolas|Kedar Brown|Claire Cellucci|John Bayliss|Henry Gomez|John Nelles|Kevin Rushton|Sharon Bernbaum|David Christoffel|James Millington|Edward A. Queffelec|Ron Van Hart|Brian Kaulback,38,23,Ringo Lam
1770,Michael Collins,"Ireland, 1916. His Dreams Inspired Hope. His Words Ignited Passion. His Courage Forged A Nation's Destiny.",1996-10-25,Drama|Thriller,,en,28.0,16.9,Geffen Pictures|Warner Bros.,Ireland|United Kingdom,98.0,6.8,6.728199000000001,132.0,"Michael Collins plays a crucial role in the establishment of the Irish Free State in the 1920s, but becomes vilified by those hoping to create a completely independent Irish republic.",English,<img src='http://image.tmdb.org/t/p/w185//brIBbU6t9glEGAKRTJ4PMj9OiDC.jpg' style='height:100px;'>,Liam Neeson|Aidan Quinn|Stephen Rea|Alan Rickman|Julia Roberts|Ian Hart|Brendan Gleeson|Stuart Graham|Sean McGinley|Charles Dance|Michael Dwyer|Tom Murphy|Martin Murphy|Mike Dwyer|Jer O'Leary|Gerard McSorley|Owen Roe|David Wilmot|Aidan Kelly|Jonathan Rhys Meyers|Gary Whelan|Ian McElhinney,22,15,Neil Jordan
44465,The Rich Man's Wife,Someone Is Playing A Very Deadly Game...,1996-09-13,Drama|Thriller,,en,,8.538317999999999,Caravan Pictures|Hollywood Pictures,United States of America,11.0,4.9,6.746475,94.0,"A rich man's wife finds she has a bad prenuptial agreement with an even worse husband. Over drinks with a stranger, she fantasizes about doing her husband in to void the prenupt. The stranger decides to turn her imagination into reality much to the wife's surprise.",English,<img src='http://image.tmdb.org/t/p/w185//pzWV09BeajUx72AfC7kVh4BMg11.jpg' style='height:100px;'>,Clive Owen|Halle Berry|Peter Greene|Frankie Faison|Charles Hallahan|Allan Rich|Christopher McDonald|Clea Lewis,8,3,Amy Holden Jones
2033,Infinity,,1996-10-04,Drama|Romance,,en,,,Neo Productions|Overseas FilmGroup,United States of America,0.0,,1.226688,119.0,Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.,English,<img src='http://image.tmdb.org/t/p/w185//45cU6BNyRGKhDQZKzVSll4eTgwh.jpg' style='height:100px;'>,Matthew Broderick|Patricia Arquette|Peter Riegert|Jeffrey Force|David Drew Gallagher|Raffi Di Blasio|Josh Keaton|James Hong|Melissa DeLizia|Peter Michael Goetz|Kelly Wolf,11,7,Matthew Broderick
18203,Big Night,"In love and life, one big night can change everything.",1996-09-20,Drama,,en,,,Rysher Entertainment,United States of America,45.0,6.8,2.702973,107.0,"Primo &amp; Secondo, two immigrant brothers, pin their hopes on a banquet honoring Louis Prima to save their struggling restaurant.",English,<img src='http://image.tmdb.org/t/p/w185//k8HGfeGfS2z9UDIwBc5xcF4KDWz.jpg' style='height:100px;'>,Stanley Tucci|Tony Shalhoub|Marc Anthony|Minnie Driver|Isabella Rossellini|Liev Schreiber|Ian Holm|Allison Janney|Dina Spybey-Waters|Caroline Aaron,10,4,Stanley Tucci
9333,Last Man Standing,"In a town with no justice, there is only one law... Every man for himself.",1996-09-20,Action|Crime|Drama|Thriller,,en,67.0,47.267001,New Line Cinema|Metropolitan Filmexport,United States of America,263.0,6.2,11.845918,101.0,"John Smith is a mysterious stranger who is drawn into a vicious war between two Prohibition-era gangs. In a dangerous game, he switches allegiances from one to another, offering his services to the highest bidder. As the death toll mounts, Smith takes the law into his own hands in a deadly race to stay alive.",English,<img src='http://image.tmdb.org/t/p/w185//4yBM8DZmX5cGWAEIO6w9nCycJMe.jpg' style='height:100px;'>,Bruce Willis|Bruce Dern|William Sanderson|Christopher Walken|David Patrick Kelly|Karina Lombard|Ned Eisenberg|Alexandra Powers|Michael Imperioli|Ken Jenkins|R. D. Call|Ted Markland|Leslie Mann|Patrick Kilpatrick|Luis Contreras|Raynor Scheine|Tiny Ron Taylor|John Paxton|Michael Cavalieri|Hannes Fritsch|Michael Strasser|Matt O'Toole|Lin Shaye|Larry Holt|Dean Rader Duval,25,18,Walter Hill
47260,Caught,,1996-01-24,Action|Drama|Thriller,,en,,,Cinehaus|Circle Films|DuArt,United States of America,5.0,6.5,1.625873,110.0,A middle-aged couple has a drifter enter their lives. The fish-store owners find that the mysterious young man awakens the couple in ways they didn't expect. Things get tense when the drifter begins an affair with the woman of the house.,English,<img src='http://image.tmdb.org/t/p/w185//1UXbJIszOEalpFY0BKkRn1cRv66.jpg' style='height:100px;'>,Edward James Olmos|María Conchita Alonso|Arie Verveen|Bitty Schram|Steven Schub,5,3,Robert M. Young
9400,Set It Off,It's about crime. It's about payback. It's about survival.,1996-11-06,Drama|Action|Crime,,en,9.0,41.590886,New Line Cinema,United States of America,66.0,6.9,6.85606,118.0,"Four black women, all of whom have suffered for lack of money and at the hands of the majority, undertake to rob banks. While initially successful, a policeman who was involved in shooting one of the women's brothers is on their trail. As the women add to the loot, their tastes and interests begin to change and their suspicions of each other increase on the way to a climactic robbery.",English,<img src='http://image.tmdb.org/t/p/w185//iacsGPAdtpLNiXeSFuLhLKPAsHS.jpg' style='height:100px;'>,Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood|John C. McGinley|Ella Joyce|Charles Robinson|Dr. Dre|WC|F. Gary Gray|Mark Thompson|Geoff Callan|Natalie Desselle|Thomas Jefferson Byrd|Chaz Lamar Shepherd|Samuel Monroe Jr.,17,10,F. Gary Gray
9401,2 Days in the Valley,You have one minute to decide the rest of your life.,1996-09-11,Comedy|Crime,,en,,,Metro-Goldwyn-Mayer (MGM)|Rysher Entertainment|Redemption Productions,United States of America,73.0,5.9,4.989276,104.0,"In a sleepy bedroom community of LA's San Fernando Valley, the murder of a professional athlete by two hit men sets into motion a chain of events that puts the mundane lives of a dozen residents on a collision course. This clever tale tells the story of two hit men, a mistress, a nurse, a vindictive ex-wife, a wealthy art dealer and his lovelorn assistant, a suicidal writer and his dog, and a bitter cop and his partner.",English|Tiếng Việt,<img src='http://image.tmdb.org/t/p/w185//maQ6KkIG4oES8fZ6NKCkP5mi4nR.jpg' style='height:100px;'>,Danny Aiello|Greg Cruttwell|Jeff Daniels|Teri Hatcher|Charlize Theron|James Spader|Eric Stoltz|Keith Carradine|Glenne Headly|Marsha Mason|Paul Mazursky|Louise Fletcher|Austin Pendleton|Peter Horton|Lawrence Tierney|Kathleen Luong,16,7,John Herzfeld
12241,Curdled,,1996-09-06,Comedy|Crime|Thriller,,en,2.3,0.04962,Tinderbox Films,United States of America,29.0,6.2,2.781581,88.0,"Gabriella, a Columbian immigrant, is obsessed with understanding violent crime. The current string of murders by ""The Blue Blood Killer"" of affluent Miami socialites provides her with fodder for her scrapbook of death. She lands a job with a post-murder cleaning service and during a Blue-Blood clean-up job, discovers evidence that police have overlooked.",English|Español,<img src='http://image.tmdb.org/t/p/w185//qOodbLJ5qNMD0CCRrwJ9BSAUC6n.jpg' style='height:100px;'>,Bruce Ramsay|William Baldwin|Lois Chiles|Barry Corbin|Mel Gorham|Angela Jones|Vivienne Sendaydiego|Sandra Thigpen|Kelly Preston|Caridad Ravelo|Carmen López|Daisy Fuentes|Lupita Ferrer|Nattacha Amador|Therese Marie Gutierrez|Charles Tucker|Allysa Tacher|Sabrina Cowan|Nicoll Bacharach|Jay Arnor|Quentin Tarantino|George Clooney,22,16,Reb Braddock
25739,L'associé,,1979-08-22,Comedy,,en,,,,,3.0,6.0,0.000308,94.0,,,<img src='http://image.tmdb.org/t/p/w185//3n8k3XLIAzLnZac4tP6HCVR9tPJ.jpg' style='height:100px;'>,Michel Serrault|Claudine Auger|Catherine Alric|Judith Magre,4,1,René Gainville
161806,Ed's Next Move,It's the hardest move a guy has to make.,1996-10-18,,,en,,,,,1.0,3.0,0.5502779999999999,88.0,"Ed lives in Wisconsin, but he's just been dumped by his girlfriend. So he moves to New York City for a big change...but will he ever find love again? He loves his new job studying the genetics of different strains of rice. He has a good partnership with his promiscuous roommate Ray. And he's made some great friends, characters at the local diner. But then there's Natalie (Lee for short). She's just what Ed thinks he's looking for, and she's available...or is she?",,<img src='http://image.tmdb.org/t/p/w185//gqcbNTIm4ojPWLgcNZYnnQYxLKe.jpg' style='height:100px;'>,Matt Ross|Catherine Curtin|Callie Thorne|Will Arnett|Kevin Carroll,5,2,John Walsh
11306,Extreme Measures,Not all surgery is intended to cure.,1996-09-27,Drama|Thriller,,en,38.0,17.380126,Columbia Pictures|Castle Rock Entertainment|Simian Films,United States of America,80.0,5.7,4.990506,118.0,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.",English,<img src='http://image.tmdb.org/t/p/w185//p15xJeJR3LKc8VzROImth7C4sjf.jpg' style='height:100px;'>,Hugh Grant|Gene Hackman|Sarah Jessica Parker|David Morse|Bill Nunn|John Toles-Bey|Paul Guilfoyle|Debra Monk|Shaun Austin-Olsen|André De Shields|J.K. Simmons|Peter Appel|Diana Zimmer|Nancy Beatty|Gerry Becker|Gene Ruffini|Bill MacDonald|Garnet Harding|Simon Reynolds|Derwin Jordan|Tara Rosling|Martin Roach|Bernard Browne|Sanjay Talwar|Christina Collins|Arlene Duncan|Cheryl Swarts|Peter Maloney|Johnie Chase|Noam Jenkins|Larissa Laskin|Phallon Carpino|Ross Petty|Todd Stewart|Lawrence Arancio|Vincent Marino|Marcia DeBonis|John Ventimiglia|John Heffernan|Raynor Scheine|John Trudell|Nelson Vasquez|Vincent Laresca|Denis Akiyama|Kim Roberts|Gerry Quigley|Teresa Yenque|Chris Edwards|David Eisner|Dana Stevens|Michael J. Reynolds|David Cronenberg|Jackie Richardson|Marium Carvell|Marilyn McDonald,55,7,Michael Apted
9625,The Glimmer Man,Two good cops. One bad situation.,1996-10-04,Action|Adventure|Crime|Drama|Thriller,,en,45.0,,Warner Bros.|Seagal/Nasso Productions,United States of America,102.0,4.7,5.918737,92.0,"A former government operative renowned for his stealth, Jack Cole is now a Los Angeles police detective. When a series of horrible murders occurs in the metro area, Cole is assigned to the case, along with tough-talking fellow cop Jim Campbell. Although the two men clash, they gradually become effective partners as they uncover a conspiracy linked to the killings, which also involves terrorism and organized crime.",English,<img src='http://image.tmdb.org/t/p/w185//fMXc2nf3iZFsVbNNmJ5MCtjcwlk.jpg' style='height:100px;'>,Steven Seagal|Keenen Ivory Wayans|Bob Gunton|Brian Cox|Michelle Johnson|Johnny Strong|John M. Jackson|Stephen Tobolowsky|Ryan Cutrona|Richard Gant|Alexa PenaVega|Nikki Cox,12,8,John Gray
10680,D3: The Mighty Ducks,No Fear. No Limits. No Brakes. Just Ducks.,1996-10-04,Action|Comedy|Drama|Family,The Mighty Ducks Collection,en,,22.955097,Walt Disney,United States of America,99.0,5.3,5.511475,104.0,The Ducks are offered scholarships at Eden Hall Academy but struggle with their new coach's methods and come under pressure from the board to retain their scholarships before their big game against the Varsity team.,English,<img src='http://image.tmdb.org/t/p/w185//eHrqrgjU0JLMPnszIxxAKYdVX1.jpg' style='height:100px;'>,Emilio Estevez|Jeffrey Nordling|David Selby|Heidi Kling|Joshua Jackson|Joss Ackland|Elden Henson|Shaun Weiss|Vincent Larusso|Garette Ratliff Henson|Marguerite Moreau|Michael Cudlitz|Christopher Orr|Aaron Lohr|Colombe Jacobsen-Derstine|Mike Vitar|Eliza Coyle|Matt Doherty,18,11,Robert Lieberman
